research.question,sub.research.question,repeat.for.variable,independent.variable,independent.variable.type,dependent.variable,dependent.variable.type,hypothesis.type,hypothesis
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,using_cash_coping_mechanism_reasons,categorical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,enrolled_school_male_6_14,numerical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,enrolled_school_female_6_14,numerical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,enrolled_school_male_15_17,numerical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,enrolled_school_female_15_17,numerical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,attended_school_male_6_14,numerical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,attended_school_female_6_14,numerical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,attended_school_male_15_17,numerical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,attended_school_female_15_17,numerical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,notattending_notenrolled_school_male,numerical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,notattending_notenrolled_school_female,numerical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,not_attending_since_less_1month_male,numerical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,not_attending_since_1_3months_male,numerical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,not_attending_since_4_6months_male,numerical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,not_attending_since_more_6months_male,numerical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,not_attending_since_entire_schoolyear_male,numerical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,notattending_notenrolled_school_male_calc,numerical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,not_attending_since_less_1month_female,numerical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,not_attending_since_1_3months_female,numerical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,not_attending_since_4_6months_female,numerical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,not_attending_since_more_6months_female,numerical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,not_attending_since_entire_schoolyear_female,numerical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,notattending_notenrolled_school_female_calc,numerical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,issues_faced_attending_school,categorical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,droppedout_school_reasons,categorical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,school_infrastructure_problems,categorical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,school_means_transportation_problems,categorical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,school_quality_curriculum_problems,categorical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,school_safety_security_problems,categorical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,school_child_vulnerabilities_problems,categorical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,school_reenrollment_problems,categorical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,nonformal_education,categorical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,primary_drinkingwater_source,categorical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,distance_drinkingwater,categorical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,unsufficient_quantity_water,categorical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,drinkingwater_quality,categorical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,water_treatment,categorical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,access_public_water_network,categorical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,toilet_type,categorical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,distance_toilet,categorical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,trash_disposal,categorical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,distance_trash,categorical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,trash_collection_frequency,categorical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,access_essential_hygiene_items,categorical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,noaccess_essential_hygiene_items_reasons,categorical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,healthcare_needed_15days,categorical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,visited_healthcare_facility,categorical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,access_healthcare_challenge,categorical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,access_healthcare_challenge_reasons,categorical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,nomoney_healthcare_coping,categorical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,travel_to_healthcare_provider,categorical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,nb_pregnant_women,numerical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,preganncy_assistedby,categorical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,fed_children_bottled_milk,numerical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,nb_children_vaccination_cards,numerical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,nb_children_notable_get_vaccination,numerical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,time_travel_vaccinations_facility,categorical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,individual_suffering_chronicdisease,categorical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,type_chronicdisease,categorical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,chronicdisease_access_healthcare,categorical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,chronicdisease_services_unavailable,categorical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,individual_suffering_mentaldisorder,categorical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,mentaldisorder_access_healthcare,categorical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,mentaldisorder_services_unavailable,categorical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,physical_cognitive_difficulties,categorical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,physical_cognitive_female_elderly,categorical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,no_difficulty_carrying_activities_male_infant,numerical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,minor_difficulties_carrying_activities_male_infant,numerical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,some_difficulties_carrying_activities_male_infant,numerical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,alot_difficulties_carrying_activities_male_infant,numerical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,cannot_carry_activities_male_infant,numerical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,physical_cognitive_difficulties_male_infant_calc,numerical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,physical_cognitive_difficulties_cause_male_infant,categorical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,no_difficulty_carrying_activities_female_infant,numerical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,minor_difficulties_carrying_activities_female_infant,numerical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,some_difficulties_carrying_activities_female_infant,numerical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,alot_difficulties_carrying_activities_female_infant,numerical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,cannot_carry_activities_female_infant,numerical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,physical_cognitive_difficulties_female_infant_calc,numerical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,physical_cognitive_difficulties_cause_female_infant,categorical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,no_difficulty_carrying_activities_male_children,numerical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,minor_difficulties_carrying_activities_male_children,numerical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,some_difficulties_carrying_activities_male_children,numerical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,alot_difficulties_carrying_activities_male_children,numerical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,cannot_carry_activities_male_children,numerical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,physical_cognitive_difficulties_male_children_calc,numerical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,physical_cognitive_difficulties_cause_male_children,categorical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,no_difficulty_carrying_activities_female_children,numerical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,minor_difficulties_carrying_activities_female_children,numerical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,some_difficulties_carrying_activities_female_children,numerical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,alot_difficulties_carrying_activities_female_children,numerical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,cannot_carry_activities_female_children,numerical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,physical_cognitive_difficulties_female_children_calc,numerical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,physical_cognitive_difficulties_cause_female_children,categorical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,no_difficulty_carrying_activities_male_youth,numerical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,minor_difficulties_carrying_activities_male_youth,numerical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,some_difficulties_carrying_activities_male_youth,numerical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,alot_difficulties_carrying_activities_male_youth,numerical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,cannot_carry_activities_male_youth,numerical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,physical_cognitive_difficulties_male_youth_calc,numerical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,physical_cognitive_difficulties_cause_male_youth,categorical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,no_difficulty_carrying_activities_female_youth,numerical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,minor_difficulties_carrying_activities_female_youth,numerical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,some_difficulties_carrying_activities_female_youth,numerical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,alot_difficulties_carrying_activities_female_youth,numerical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,cannot_carry_activities_female_youth,numerical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,physical_cognitive_difficulties_female_youth_calc,numerical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,physical_cognitive_difficulties_cause_female_youth,categorical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,no_difficulty_carrying_activities_male_adults,numerical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,minor_difficulties_carrying_activities_male_adults,numerical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,some_difficulties_carrying_activities_male_adults,numerical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,alot_difficulties_carrying_activities_male_adults,numerical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,cannot_carry_activities_male_adults,numerical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,physical_cognitive_difficulties_male_adults_calc,numerical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,physical_cognitive_difficulties_cause_male_adults,categorical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,no_difficulty_carrying_activities_female_adults,numerical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,minor_difficulties_carrying_activities_female_adults,numerical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,some_difficulties_carrying_activities_female_adults,numerical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,alot_difficulties_carrying_activities_female_adults,numerical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,cannot_carry_activities_female_adults,numerical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,physical_cognitive_difficulties_female_adults_calc,numerical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,physical_cognitive_difficulties_cause_female_adults,categorical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,no_difficulty_carrying_activities_male_elderly,numerical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,minor_difficulties_carrying_activities_male_elderly,numerical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,some_difficulties_carrying_activities_male_elderly,numerical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,alot_difficulties_carrying_activities_male_elderly,numerical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,cannot_carry_activities_male_elderly,numerical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,physical_cognitive_difficulties_male_elderly_calc,numerical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,physical_cognitive_difficulties_cause_male_elderly,categorical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,no_difficulty_carrying_activities_female_elderly,numerical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,minor_difficulties_carrying_activities_female_elderly,numerical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,some_difficulties_carrying_activities_female_elderly,numerical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,alot_difficulties_carrying_activities_female_elderly,numerical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,cannot_carry_activities_female_elderly,numerical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,physical_cognitive_difficulties_female_elderly_calc,numerical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,physical_cognitive_difficulties_cause_female_elderly,categorical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,physical_cognitive_access_healthcare,categorical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,physical_cognitive_services_unavailable,categorical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,changes_behaviors_minors,categorical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,negative_behaviour_0_12,categorical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,negative_behaviour_13_17,categorical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,initially_displaced_year,categorical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,returned_year,categorical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,first_place_displacement,categorical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,times_displaced_since_2011,numerical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,arrived_this_baladiya,categorical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,mantika_before_displacement,categorical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,baladiya_before_displacement,categorical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,push_factors,categorical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,didnt_return_home_reasons,categorical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,pull_factors,categorical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,house_occupied,categorical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,inability_prove_legal_ownership,categorical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,hostility_from_local_community,categorical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,lack_security_area,categorical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,parts_house_property_destroyed,categorical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,missing_valuables_house_property,categorical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,inability_move_freely,categorical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,basic_services_hh_nolonger_working,categorical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,basic_services_community_nolonger_working,categorical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,mobilephone_network_nolonger_working,categorical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,other_problem_faced,categorical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,hh_nearfutur_intention,categorical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,hh_nearfutur_intention_residence,categorical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,move_outsode_lby_reasons,categorical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,priority_needs,categorical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,received_humanitarian_assistance,categorical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,modality_assistance_received,categorical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,humanitarian_assistance_satisfaction,categorical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,notsatisfied_humanitarian_assistance_reason,categorical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,humanitarian_assistance_barriers,categorical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,preferred_assistance_modality,categorical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,humanitarian_assistance_information_source,categorical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,preferred_type_info_humanitarian_assistance,categorical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,preferred_means_receiving_info,categorical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,asked_aid_liketoreceive_6pastmonths,categorical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,feedback_humanitarian_assistance_mode,categorical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,property_docs,categorical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,family_books,categorical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,certificate_nationality,categorical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,passport,categorical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,national_identifier,categorical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,national_idcard,categorical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,residence_certificate,categorical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,birth_certificate,categorical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,other_docs,categorical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,property_docs_lost,categorical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,family_books_lost,categorical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,certificate_nationality_lost,categorical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,passport_lost,categorical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,national_identifier_lost,categorical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,national_idcard_lost,categorical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,residence_certificate_lost,categorical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,birth_certificate_lost,categorical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,other_docs_lost,categorical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,losing_legal_docs_impact,categorical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,apply_new_docs,categorical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,not_applying_new_docs_reasons,categorical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,presence_explosive_hazards,categorical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,presence_explosive_hazards_actions,categorical,direct_reporting,
RQ: not specified (automatic analysisplan),sub RQ not specified (automatic analysisplan),mantika_label,,,explosive_hazards_risk_awareness,categorical,direct_reporting,
