"","dependent.var","independent.var","dependent.var.value","independent.var.value","numbers","se","min","max","repeat.var","repeat.var.value","p.value","test.name"
"dependent.var83","calcul_jobs_adults_male_nb","na","NA","NA",1.4003095609009,0.0258122499630703,1.34971848061334,1.45090064118846,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var84","1. Government or public sector","na","NA","NA",0.971863220933115,0.0208087812427467,0.931078759135159,1.01264768273107,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var85","2. Libyan-owned business (private sector)","na","NA","NA",0.227157524587577,0.0159183739193723,0.195958085013166,0.258356964161989,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var86","3. Foreign-owned business (private sector)","na","NA","NA",0.0189528436247725,0.00592300524607375,0.00734396666222612,0.0305617205873188,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var87","4. Libyan non-profit sector (Libyan NGO, civil society organization, etc.)","na","NA","NA",0.00251696250831524,0.00146453254012665,-0.000353468524519963,0.00538739354115044,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var88","5. International non-profit sector (international NGO, UN agency, etc.)","na","NA","NA",0.00248018329324492,0.0023774995748815,-0.00217963024678211,0.00713999683327195,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var89","6. Own business or family business","na","NA","NA",0.112084583838522,0.0122653714044688,0.088044897628756,0.136124270048289,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var90","7. Informal or irregular labour","na","NA","NA",0.0635797200558984,0.00859811139375555,0.046727731389074,0.0804317087227227,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var91","8. Other (please specify)","na","NA","NA",0.00152830744015803,0.000939522343509854,-0.000313122515791951,0.00336973739610802,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var92","calcul_type_institution_male","na","NA","NA",1.4001633462816,0.025811815456713,1.34957311761085,1.45075357495236,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var93","1. Permanent job with annual/monthly/weekly wage","na","NA","NA",0.500973675454644,0.0185086481589558,0.464697391660567,0.537249959248721,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var94","2. Temporary job with weekly/daily/monthly wage","na","NA","NA",0.0503862295478786,0.00827950493720772,0.0341586980611299,0.0666137610346273,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var95","3. Daily labour","na","NA","NA",0.0219792360708385,0.00382557386715749,0.0144812490710122,0.0294772230706648,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var96","4. Permanent job (government payroll) without regular attendance","na","NA","NA",0.165729587042099,0.0124701742783351,0.141288494575624,0.190170679508573,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var97","5. Other (specify)","na","NA","NA",0.00174348412482129,0.0014328475804652,-0.00106484552822586,0.00455181377786844,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var98","calcul_jobs_adults_female_nb","na","NA","NA",0.740812212240281,0.0208996883124693,0.699849575859729,0.781774848620834,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var99","1. Government or public sector","na","NA","NA",0.622281525036227,0.0191344048128347,0.584778780737461,0.659784269334992,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var100","2. Libyan-owned business (private sector)","na","NA","NA",0.0794371282027297,0.0105624321124569,0.0587351416731649,0.100139114732294,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var101","3. Foreign-owned business (private sector)","na","NA","NA",0.00276613699230336,0.00233446596572306,-0.00180933222364835,0.00734160620825507,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var102","4. Libyan non-profit sector (Libyan NGO, civil society organization, etc.)","na","NA","NA",0.00176881331793963,0.00139255734164015,-0.000960548918081904,0.00449817555396116,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var103","5. International non-profit sector (international NGO, UN agency, etc.)","na","NA","NA",0,0,0,0,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var104","6. Own business or family business","na","NA","NA",0.0210900403898622,0.00478815760244717,0.0117054239367641,0.0304746568429603,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var105","7. Informal or irregular labour","na","NA","NA",0.0162044688370723,0.00364700920834127,0.00905646213743745,0.0233524755367071,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var106","8. Other (please specify)","na","NA","NA",0.00125040272511649,0.000864987233320201,-0.000444941099278045,0.00294574654951103,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var107","calcul_type_institution_female","na","NA","NA",0.74479851550125,0.0212859234593969,0.703078872143156,0.786518158859344,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var108","1. Permanent job with annual/monthly/weekly wage","na","NA","NA",0.0117481479762306,0.00439125685948887,0.00314144268476798,0.0203548532676933,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var109","2. Temporary job with weekly/daily/monthly wage","na","NA","NA",0.0358677530483701,0.0063874280783527,0.0233486240609589,0.0483868820357813,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var110","3. Daily labour","na","NA","NA",0.0237527322281257,0.00501662938923801,0.013920319301434,0.0335851451548173,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var111","4. Other (specify)","na","NA","NA",0.00124387830303982,0.000876145648878047,-0.000473335613972631,0.00296109222005226,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var112","calcul_jobs_minors_male_nb","na","NA","NA",0.0726125115557662,0.00915110951682578,0.054676666484206,0.0905483566273265,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var113","1. Permanent job with annual/monthly/weekly wage","na","NA","NA",0.00624302778554389,0.00322466363250612,-7.71967964242077e-05,0.012563252367512,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var114","2. Temporary job with weekly/daily/monthly wage","na","NA","NA",0.000786667752602176,0.000326149783461423,0.000147425923452249,0.0014259095817521,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var115","3. Daily labour","na","NA","NA",0.00040068283345372,0.000222932727777247,-3.62572839649564e-05,0.000837622950872396,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var116","4. Other (specify)","na","NA","NA",0,0,0,0,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var117","calcul_jobs_minors_female_nb","na","NA","NA",0.00743035568529732,0.00324858688068921,0.00106324239849715,0.0137974689720975,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var118","1. Government salary","na","NA","NA",1450,38.266009269349,1350,1500,NA,NA,NA,"No hypothesis test: case not yet implemented"
"dependent.var119","2. Government social benefits or assistance (including pensions)","na","NA","NA",0,0,0,0,NA,NA,NA,"No hypothesis test: case not yet implemented"
"dependent.var120","3. Non-government salaried work","na","NA","NA",1000,51.0213456924654,800,1000,NA,NA,NA,"No hypothesis test: case not yet implemented"
"dependent.var121","4. Casual or daily labour","na","NA","NA",400,127.553364231163,100,600,NA,NA,NA,"No hypothesis test: case not yet implemented"
"dependent.var122","5. Income from own business or commerce","na","NA","NA",1200,178.574709923629,800,1500,NA,NA,NA,"No hypothesis test: case not yet implemented"
"dependent.var123","6. Remittances","na","NA","NA",0,0,0,0,NA,NA,NA,"No hypothesis test: case not yet implemented"
"dependent.var124","7. Support from family and friends (not including remittances)","na","NA","NA",0,0,0,0,NA,NA,NA,"No hypothesis test: case not yet implemented"
"dependent.var125","8. Humanitarian assistance","na","NA","NA",0,0,0,0,NA,NA,NA,"No hypothesis test: case not yet implemented"
"dependent.var126","9. Zakat or charitable donations (not formal humanitarian assistance)","na","NA","NA",0,0,0,0,NA,NA,NA,"No hypothesis test: case not yet implemented"
"dependent.var127","10. Other (specify)","na","NA","NA",0,0,0,0,NA,NA,NA,"No hypothesis test: case not yet implemented"
"dependent.var128","1. Cash","na","NA","NA",52.2623396854516,1.00721004753669,50.2882442674128,54.2364351034904,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var129","2. Bank transfers","na","NA","NA",22.0060925668626,1.0188586134788,20.0091663791058,24.0030187546195,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var130","3. Cheques","na","NA","NA",21.720991306866,0.681917294805866,20.3844579686115,23.0575246451205,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var131","4. Phone top-up cards","na","NA","NA",1.35206862969638,0.133577967667071,1.09026062394086,1.61387663545189,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var132","5. Prepaid card or gift card","na","NA","NA",1.71383611546086,0.209990979682243,1.30226135820538,2.12541087271634,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var133","6. Other in-kind (e.g., food)","na","NA","NA",0.801004343234297,0.143683514206748,0.519389830216922,1.08261885625167,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var134","7. Other (specify)","na","NA","NA",0.143667352428237,0.0474449462929526,0.050676966445613,0.236657738410861,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var135","calc_modality_receipt_income","na","NA","NA",100,0,100,100,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"145","Did your household face any challenges obtaining enough money to meet its needs over the last 30 days?",NA,"Don't know","NA",0.00371254309201803,NA,0.00177118567685832,0.00565390050717775,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"245","Did your household face any challenges obtaining enough money to meet its needs over the last 30 days?",NA,"Prefer not to answer","NA",0.00397772474144789,NA,0.00196849635695132,0.00598695312594446,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"336","Did your household face any challenges obtaining enough money to meet its needs over the last 30 days?",NA,"No","NA",0.430654998674092,NA,0.414848709676773,0.446461287671411,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"436","Did your household face any challenges obtaining enough money to meet its needs over the last 30 days?",NA,"Yes","NA",0.561654733492442,NA,0.545816005948576,0.577493461036308,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var136","What were the main challenges to obtaining enough money to meet your household's needs in the last 30 days?",NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"146","Did your household withdraw any money from banks or ATMs in the last 30 days?",NA,"3. Did not attempt to withdraw any money","NA",0.0689472288517635,NA,0.0608595672367737,0.0770348904667533,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"246","Did your household withdraw any money from banks or ATMs in the last 30 days?",NA,"Don't know","NA",0.00583399628745691,NA,0.00340296838171444,0.00826502419319938,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"337","Did your household withdraw any money from banks or ATMs in the last 30 days?",NA,"4. Do not have a bank account","NA",0.0257226199946964,NA,0.0206693055105909,0.0307759344788018,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"437","Did your household withdraw any money from banks or ATMs in the last 30 days?",NA,"Prefer not to answer","NA",0.00212145319543888,NA,0.000652753563053416,0.00359015282782434,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"528","Did your household withdraw any money from banks or ATMs in the last 30 days?",NA,"2. No, unable to withdraw any money","NA",0.494828957836118,NA,0.478869277323327,0.510788638348908,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"619","Did your household withdraw any money from banks or ATMs in the last 30 days?",NA,"Yes","NA",0.402545743834527,NA,0.386891310006819,0.418200177662234,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var137","How much money, in LYD, did your household withdraw in total over the last 30 days?","na","NA","NA",1476.98007888144,115.564461485445,1250.47789647721,1703.48226128568,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"147","When was the last time your household was able to withdraw any money from banks or ATMs?",NA,"1. 1-2 months ago","NA",0.313504823151125,NA,0.292450100184146,0.334559546118105,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"247","When was the last time your household was able to withdraw any money from banks or ATMs?",NA,"2. 2-3 months ago","NA",0.529474812433012,NA,0.506821966890223,0.5521276579758,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"338","When was the last time your household was able to withdraw any money from banks or ATMs?",NA,"3. 3-6 months ago","NA",0.0996784565916399,NA,0.0860825508034877,0.113274362379792,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"438","When was the last time your household was able to withdraw any money from banks or ATMs?",NA,"Don't know","NA",0.00482315112540193,NA,0.00167884921097182,0.00796745303983204,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"529","When was the last time your household was able to withdraw any money from banks or ATMs?",NA,"Prefer not to answer","NA",0.00267952840300107,NA,0.000333381389397578,0.00502567541660457,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"620","When was the last time your household was able to withdraw any money from banks or ATMs?",NA,"4. More than 6 months ago","NA",0.0498392282958199,NA,0.0399629600846524,0.0597154965069875,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var138","1. Food items","na","NA","NA",500,0,500,500,NA,NA,NA,"No hypothesis test: case not yet implemented"
"dependent.var139","2. Rent","na","NA","NA",400,25.5106728462327,350,450,NA,NA,NA,"No hypothesis test: case not yet implemented"
"dependent.var140","3. Shelter maintenance","na","NA","NA",0,0,0,0,NA,NA,NA,"No hypothesis test: case not yet implemented"
"dependent.var141","4. Water (from all sources combined)","na","NA","NA",40,3.82660092693491,30,45,NA,NA,NA,"No hypothesis test: case not yet implemented"
"dependent.var142","5. Non-food household items (hygiene items, blankets, lightbulbs, etc.)","na","NA","NA",50,0,50,50,NA,NA,NA,"No hypothesis test: case not yet implemented"
"dependent.var143","6. Utilities (electricity and gas connections)","na","NA","NA",0,0,0,0,NA,NA,NA,"No hypothesis test: case not yet implemented"
"dependent.var144","7. Fuel (for cooking, for vehicles, etc.)","na","NA","NA",60,2.55106728462327,50,60,NA,NA,NA,"No hypothesis test: case not yet implemented"
"dependent.var145","8. Health-related expenditures (healthcare, medicine, etc.)","na","NA","NA",65,7.65320185386981,50,80,NA,NA,NA,"No hypothesis test: case not yet implemented"
"dependent.var146","9. Education-related expenditures (school fees, supplies, uniforms, etc.)","na","NA","NA",0,0,0,0,NA,NA,NA,"No hypothesis test: case not yet implemented"
"dependent.var147","10. Transportation ","na","NA","NA",0,0,0,0,NA,NA,NA,"No hypothesis test: case not yet implemented"
"dependent.var148","11. Mobile phone credit","na","NA","NA",50,0,50,50,NA,NA,NA,"No hypothesis test: case not yet implemented"
"dependent.var149","12. Productive assets (items used to help generate income, such as sewing machines, tools, etc.)","na","NA","NA",0,0,0,0,NA,NA,NA,"No hypothesis test: case not yet implemented"
"dependent.var150","13. Debt repayment","na","NA","NA",0,0,0,0,NA,NA,NA,"No hypothesis test: case not yet implemented"
"dependent.var151","14. All other expenditures (specify)","na","NA","NA",0,0,0,0,NA,NA,NA,"No hypothesis test: case not yet implemented"
"dependent.var152","What is your household's total amount of debt (in LYD)?","na","NA","NA",1500,127.553364231163,1000,1500,NA,NA,NA,"No hypothesis test: case not yet implemented"
"148","What was the primary reason for taking on debt?",NA,"1. Accessing food","NA",0.407730673316708,NA,0.373699404165512,0.441761942467905,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"248","What was the primary reason for taking on debt?",NA,"Don't know","NA",0.00249376558603491,NA,0,0.00594772679717582,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"339","What was the primary reason for taking on debt?",NA,"Prefer not to answer","NA",0.0149625935162095,NA,0.00655519500746779,0.0233699920249512,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"439","What was the primary reason for taking on debt?",NA,"Other (specify)","NA",0.00623441396508728,NA,0.000783471129694897,0.0116853568004797,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"530","What was the primary reason for taking on debt?",NA,"3. Paying for education","NA",0.00124688279301746,NA,0,0.00369072816027437,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"621","What was the primary reason for taking on debt?",NA,"2. Paying for healthcare","NA",0.158354114713217,NA,0.133072127252768,0.183636102173666,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"79","What was the primary reason for taking on debt?",NA,"6. Paying for other basic needs","NA",0.201995012468828,NA,0.174191161053697,0.229798863883959,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"84","What was the primary reason for taking on debt?",NA,"4. Paying for rent","NA",0.133416458852868,NA,0.109869124209452,0.156963793496284,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"93","What was the primary reason for taking on debt?",NA,"5. Paying for shelter maintenance","NA",0.0187032418952618,NA,0.009321349222158,0.0280851345683657,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"102","What was the primary reason for taking on debt?",NA,"8. Purchasing non-productive assets","NA",0.00124688279301746,NA,0,0.00369072816027437,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"1110","What was the primary reason for taking on debt?",NA,"7. Purchasing productive assets (for small business or income-generating activities)","NA",0.0536159600997506,NA,0.0380163917815099,0.0692155284179914,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"149","What was the payment modality most commonly used by your household in the past 30 days?",NA,"7. Bank transfers","NA",0.0588703261734288,NA,0.0513566863900919,0.0663839659567657,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"249","What was the payment modality most commonly used by your household in the past 30 days?",NA,"1. Cash (LYD)","NA",0.544948289578361,NA,0.529052377998323,0.5608442011584,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"340","What was the payment modality most commonly used by your household in the past 30 days?",NA,"2. Cash (foreign/non-LYD)","NA",0.0140546274197826,NA,0.0102970017758492,0.0178122530637159,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"440","What was the payment modality most commonly used by your household in the past 30 days?",NA,"6. Cheques ","NA",0.342879872712808,NA,0.32772784356975,0.358031901855866,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"531","What was the payment modality most commonly used by your household in the past 30 days?",NA,"3. Credit or debit card","NA",0.00503845133916733,NA,0.00277834382681963,0.00729855885151503,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"622","What was the payment modality most commonly used by your household in the past 30 days?",NA,"8. Mobile money","NA",0.00344736144258817,NA,0.00157637367745274,0.00531834920772361,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"710","What was the payment modality most commonly used by your household in the past 30 days?",NA,"Other (specify)","NA",0.000530363298859719,NA,0,0.00126529833215915,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"85","What was the payment modality most commonly used by your household in the past 30 days?",NA,"4. Prepaid or gift card","NA",0.0289047997878547,NA,0.0235567763430601,0.0342528232326493,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"94","What was the payment modality most commonly used by your household in the past 30 days?",NA,"5. Vouchers","NA",0.0013259082471493,NA,0.000164336491018297,0.0024874800032803,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"150","Does your household have access to a marketplace or grocery store in your mahalla or close to your mahalla?",NA,"Don't know","NA",0.00159108989657916,NA,0.000318820739421263,0.00286335905373705,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"250","Does your household have access to a marketplace or grocery store in your mahalla or close to your mahalla?",NA,"Prefer not to answer","NA",0.000795544948289578,NA,0,0.00169553344382668,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"341","Does your household have access to a marketplace or grocery store in your mahalla or close to your mahalla?",NA,"No","NA",0.00689472288517635,NA,0.00425332717295613,0.00953611859739657,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"441","Does your household have access to a marketplace or grocery store in your mahalla or close to your mahalla?",NA,"Yes","NA",0.990718642269955,NA,0.987657677441263,0.993779607098647,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"151","For how long does your household have to travel by car to get to the nearest marketplace or grocery store where you can find fresh produce?",NA,"4. 1-2 hours","NA",0.000535331905781585,NA,0,0.00127715111490151,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"251","For how long does your household have to travel by car to get to the nearest marketplace or grocery store where you can find fresh produce?",NA,"2. 15-29 minutes","NA",0.254014989293362,NA,0.240054600580118,0.267975378006606,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"342","For how long does your household have to travel by car to get to the nearest marketplace or grocery store where you can find fresh produce?",NA,"3. 30-59 minutes","NA",0.0171306209850107,NA,0.0129692422492087,0.0212919997208127,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"442","For how long does your household have to travel by car to get to the nearest marketplace or grocery store where you can find fresh produce?",NA,"Don't know","NA",0.00160599571734475,NA,0.000321815541073811,0.0028901758936157,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"532","For how long does your household have to travel by car to get to the nearest marketplace or grocery store where you can find fresh produce?",NA,"1. Less than 15 minutes","NA",0.726713062098501,NA,0.712421039034138,0.741005085162864,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var153","In the last 30 days, did anyone in your household face any barriers to consistently accessing marketplaces?",NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var154","In the last 30 days, did anyone in your household face any barriers to regularly purchasing specific items on the market?",NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var155","Which items were too expensive to afford? ",NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var156","Which items were not consistently available?",NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"dependent.var157","What types of financial service providers does your household have access to in or around your mahalla?",NA,NA,"NA",NA,NA,NA,NA,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"152","1. Sold non-productive household assets or goods (TV, household appliance, furniture, gold, etc.)",NA,"No, have already exhausted this coping strategy and cannot use it again","NA",0.0519756032882525,NA,0.0448898350669712,0.0590613715095337,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"252","1. Sold non-productive household assets or goods (TV, household appliance, furniture, gold, etc.)",NA,"Not applicable/This coping strategy is not available to me","NA",0.250066295412357,NA,0.23624284584398,0.263889744980735,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"343","1. Sold non-productive household assets or goods (TV, household appliance, furniture, gold, etc.)",NA,"noneed_to use_this_coping_strategy","NA",0.270220100769027,NA,0.256044803007751,0.284395398530302,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"443","1. Sold non-productive household assets or goods (TV, household appliance, furniture, gold, etc.)",NA,"No, had no need to use this coping strategy","NA",0.233890214797136,NA,0.220377925122793,0.247402504471479,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"533","1. Sold non-productive household assets or goods (TV, household appliance, furniture, gold, etc.)",NA,"Yes","NA",0.193847785733227,NA,0.181229034933985,0.20646653653247,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"153","2. Sold productive household assets or means of transport (sewing machine, wheelbarrow, car, etc.)",NA,"No, have already exhausted this coping strategy and cannot use it again","NA",0.032086979581013,NA,0.0264614941937965,0.0377124649682295,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"253","2. Sold productive household assets or means of transport (sewing machine, wheelbarrow, car, etc.)",NA,"Not applicable/This coping strategy is not available to me","NA",0.261734287987271,NA,0.247702465713272,0.275766110261271,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"344","2. Sold productive household assets or means of transport (sewing machine, wheelbarrow, car, etc.)",NA,"noneed_to use_this_coping_strategy","NA",0.310792893131795,NA,0.296019242346255,0.325566543917335,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"444","2. Sold productive household assets or means of transport (sewing machine, wheelbarrow, car, etc.)",NA,"No, had no need to use this coping strategy","NA",0.253248475205516,NA,0.239366895389199,0.267130055021832,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"534","2. Sold productive household assets or means of transport (sewing machine, wheelbarrow, car, etc.)",NA,"Yes","NA",0.142137364094405,NA,0.130990815316532,0.153283912872277,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"154","3. Spent savings",NA,"No, have already exhausted this coping strategy and cannot use it again","NA",0.0620525059665871,NA,0.0543515198201643,0.0697534921130099,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"254","3. Spent savings",NA,"Not applicable/This coping strategy is not available to me","NA",0.138159639352957,NA,0.12714471736503,0.149174561340883,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"345","3. Spent savings",NA,"noneed_to use_this_coping_strategy","NA",0.187218244497481,NA,0.174766262805717,0.199670226189245,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"445","3. Spent savings",NA,"No, had no need to use this coping strategy","NA",0.177406523468576,NA,0.165212280637422,0.18960076629973,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"535","3. Spent savings",NA,"Yes","NA",0.435163086714399,NA,0.419337312121698,0.450988861307101,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"155","4. Borrowed money",NA,"No, have already exhausted this coping strategy and cannot use it again","NA",0.0458764253513657,NA,0.0391979932552647,0.0525548574474667,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"255","4. Borrowed money",NA,"Not applicable/This coping strategy is not available to me","NA",0.123574648634315,NA,0.113069563561849,0.13407973370678,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"346","4. Borrowed money",NA,"noneed_to use_this_coping_strategy","NA",0.278440731901352,NA,0.264132703157806,0.292748760644899,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"446","4. Borrowed money",NA,"No, had no need to use this coping strategy","NA",0.240784937682312,NA,0.227136765846877,0.254433109517748,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"536","4. Borrowed money",NA,"Yes","NA",0.311323256430655,NA,0.296542695816884,0.326103817044426,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"156","5. Purchased food on credit or borrowed food",NA,"No, have already exhausted this coping strategy and cannot use it again","NA",0.0217448952532485,NA,0.0170892258112606,0.0264005646952363,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"256","5. Purchased food on credit or borrowed food",NA,"Not applicable/This coping strategy is not available to me","NA",0.164147440997083,NA,0.152323580082367,0.175971301911799,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"347","5. Purchased food on credit or borrowed food",NA,"noneed_to use_this_coping_strategy","NA",0.259082471492973,NA,0.245096863011718,0.273068079974227,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"447","5. Purchased food on credit or borrowed food",NA,"No, had no need to use this coping strategy","NA",0.220631132325643,NA,0.207394352663865,0.233867911987421,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"537","5. Purchased food on credit or borrowed food",NA,"Yes","NA",0.334394059931053,NA,0.319334395750018,0.349453724112088,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"157","6. Reduced expenditures on essential non-food items (water, hygiene items, etc.)",NA,"No, have already exhausted this coping strategy and cannot use it again","NA",0.00715990453460621,NA,0.00446855140003809,0.00985125766917432,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"257","6. Reduced expenditures on essential non-food items (water, hygiene items, etc.)",NA,"Not applicable/This coping strategy is not available to me","NA",0.198886237072395,NA,0.186144551673512,0.211627922471277,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
"348","6. Reduced expenditures on essential non-food items (water, hygiene items, etc.)",NA,"noneed_to use_this_coping_strategy","NA",0.303102625298329,NA,0.28843172792332,0.317773522673339,NA,NA,NA,"no hypothesis test on case 'Direct reporting'"
