"","dependent.var","independent.var","dependent.var.value","independent.var.value","numbers","se","min","max","repeat.var","repeat.var.value"
"dependent.var1394","8. Health-related expenditures (healthcare, medicine, etc.)","Displacement_status",NA,"idp",150,0,150,150,"mantika_label","Azzawya"
"dependent.var2370","8. Health-related expenditures (healthcare, medicine, etc.)","Displacement_status",NA,"returnee",200,0,200,200,"mantika_label","Azzawya"
"dependent.var711","8. Health-related expenditures (healthcare, medicine, etc.)","Displacement_status",NA,"non_displaced",100,2.55106728462327,95,105,"mantika_label","Zwara"
"dependent.var1395","8. Health-related expenditures (healthcare, medicine, etc.)","Displacement_status",NA,"idp",50,25.5106728462327,7.105427357601e-15,100,"mantika_label","Zwara"
"dependent.var2371","8. Health-related expenditures (healthcare, medicine, etc.)","Displacement_status",NA,"returnee",100,2.55106728462327,95,105,"mantika_label","Zwara"
"dependent.var712","8. Health-related expenditures (healthcare, medicine, etc.)","Displacement_status",NA,"non_displaced",100,0,100,100,"mantika_label","Murzuq"
"dependent.var1396","8. Health-related expenditures (healthcare, medicine, etc.)","Displacement_status",NA,"idp",125,20.4085382769862,85,165,"mantika_label","Murzuq"
"dependent.var2372","8. Health-related expenditures (healthcare, medicine, etc.)","Displacement_status",NA,"returnee",100,25.5106728462327,50,150,"mantika_label","Murzuq"
"dependent.var713","8. Health-related expenditures (healthcare, medicine, etc.)","Displacement_status",NA,"non_displaced",0,12.7553364231164,-25,25,"mantika_label","Misrata"
"dependent.var1397","8. Health-related expenditures (healthcare, medicine, etc.)","Displacement_status",NA,"idp",0,6.37766821155818,-12.5,12.5,"mantika_label","Misrata"
"dependent.var2373","8. Health-related expenditures (healthcare, medicine, etc.)","Displacement_status",NA,"returnee",0,0,0,0,"mantika_label","Misrata"
"dependent.var714","8. Health-related expenditures (healthcare, medicine, etc.)","Displacement_status",NA,"returnee",0,12.7553364231164,-25,25,"mantika_label","Benghazi"
"dependent.var1398","8. Health-related expenditures (healthcare, medicine, etc.)","Displacement_status",NA,"idp",50,20.4085382769862,10,90,"mantika_label","Benghazi"
"dependent.var2374","8. Health-related expenditures (healthcare, medicine, etc.)","Displacement_status",NA,"non_displaced",0,12.7553364231164,-25,25,"mantika_label","Benghazi"
"dependent.var715","8. Health-related expenditures (healthcare, medicine, etc.)","Displacement_status",NA,"non_displaced",60,7.65320185386981,45,75,"mantika_label","Ubari"
"dependent.var1399","8. Health-related expenditures (healthcare, medicine, etc.)","Displacement_status",NA,"idp",100,0,100,100,"mantika_label","Ubari"
"dependent.var2375","8. Health-related expenditures (healthcare, medicine, etc.)","Displacement_status",NA,"returnee",35,12.7553364231164,10,60,"mantika_label","Ubari"
"dependent.var716","9. Education-related expenditures (school fees, supplies, uniforms, etc.)","Displacement_status",NA,"idp",0,0,0,0,"mantika_label","Sebha"
"dependent.var1400","9. Education-related expenditures (school fees, supplies, uniforms, etc.)","Displacement_status",NA,"non_displaced",0,0,0,0,"mantika_label","Sebha"
"dependent.var2376","9. Education-related expenditures (school fees, supplies, uniforms, etc.)","Displacement_status",NA,"returnee",0,0,0,0,"mantika_label","Sebha"
"dependent.var717","9. Education-related expenditures (school fees, supplies, uniforms, etc.)","Displacement_status",NA,"idp",100,5.10213456924654,90,110,"mantika_label","Aljufra"
"dependent.var1401","9. Education-related expenditures (school fees, supplies, uniforms, etc.)","Displacement_status",NA,"non_displaced",100,0,100,100,"mantika_label","Aljufra"
"dependent.var718","9. Education-related expenditures (school fees, supplies, uniforms, etc.)","Displacement_status",NA,"idp",100,51.0213456924654,1.4210854715202e-14,200,"mantika_label","Tripoli"
"dependent.var1402","9. Education-related expenditures (school fees, supplies, uniforms, etc.)","Displacement_status",NA,"non_displaced",0,0,0,0,"mantika_label","Tripoli"
"dependent.var2377","9. Education-related expenditures (school fees, supplies, uniforms, etc.)","Displacement_status",NA,"returnee",0,0,0,0,"mantika_label","Tripoli"
"dependent.var719","9. Education-related expenditures (school fees, supplies, uniforms, etc.)","Displacement_status",NA,"non_displaced",0,0,0,0,"mantika_label","Wadi Ashshati"
"dependent.var1403","9. Education-related expenditures (school fees, supplies, uniforms, etc.)","Displacement_status",NA,"idp",0,0,0,0,"mantika_label","Wadi Ashshati"
"dependent.var2378","9. Education-related expenditures (school fees, supplies, uniforms, etc.)","Displacement_status",NA,"returnee",0,0,0,0,"mantika_label","Wadi Ashshati"
"dependent.var720","9. Education-related expenditures (school fees, supplies, uniforms, etc.)","Displacement_status",NA,"idp",0,0,0,0,"mantika_label","Aljfara"
"dependent.var1404","9. Education-related expenditures (school fees, supplies, uniforms, etc.)","Displacement_status",NA,"non_displaced",0,0,0,0,"mantika_label","Aljfara"
"dependent.var2379","9. Education-related expenditures (school fees, supplies, uniforms, etc.)","Displacement_status",NA,"returnee",0,0,0,0,"mantika_label","Aljfara"
"dependent.var721","9. Education-related expenditures (school fees, supplies, uniforms, etc.)","Displacement_status",NA,"non_displaced",0,0,0,0,"mantika_label","Ejdabia"
"dependent.var1405","9. Education-related expenditures (school fees, supplies, uniforms, etc.)","Displacement_status",NA,"idp",0,0,0,0,"mantika_label","Ejdabia"
"dependent.var2380","9. Education-related expenditures (school fees, supplies, uniforms, etc.)","Displacement_status",NA,"returnee",0,0,0,0,"mantika_label","Ejdabia"
"dependent.var722","9. Education-related expenditures (school fees, supplies, uniforms, etc.)","Displacement_status",NA,"idp",0,25.5106728462327,-50,50,"mantika_label","Alkufra"
"dependent.var1406","9. Education-related expenditures (school fees, supplies, uniforms, etc.)","Displacement_status",NA,"non_displaced",50,15.3064037077396,20,80,"mantika_label","Alkufra"
"dependent.var2381","9. Education-related expenditures (school fees, supplies, uniforms, etc.)","Displacement_status",NA,"returnee",100,17.8574709923629,65,135,"mantika_label","Alkufra"
"dependent.var723","9. Education-related expenditures (school fees, supplies, uniforms, etc.)","Displacement_status",NA,"non_displaced",50,25.5106728462327,7.105427357601e-15,100,"mantika_label","Sirt"
"dependent.var1407","9. Education-related expenditures (school fees, supplies, uniforms, etc.)","Displacement_status",NA,"returnee",100,5.10213456924654,90,110,"mantika_label","Sirt"
"dependent.var2382","9. Education-related expenditures (school fees, supplies, uniforms, etc.)","Displacement_status",NA,"idp",0,20.4085382769862,-40,40,"mantika_label","Sirt"
"dependent.var724","9. Education-related expenditures (school fees, supplies, uniforms, etc.)","Displacement_status",NA,"non_displaced",0,0,0,0,"mantika_label","Ghat"
"dependent.var1408","9. Education-related expenditures (school fees, supplies, uniforms, etc.)","Displacement_status",NA,"returnee",0,3.82660092693491,-7.5,7.5,"mantika_label","Ghat"
"dependent.var2383","9. Education-related expenditures (school fees, supplies, uniforms, etc.)","Displacement_status",NA,"idp",0,0,0,0,"mantika_label","Ghat"
"dependent.var725","9. Education-related expenditures (school fees, supplies, uniforms, etc.)","Displacement_status",NA,"non_displaced",0,0,0,0,"mantika_label","Al Jabal Al Gharbi"
"dependent.var1409","9. Education-related expenditures (school fees, supplies, uniforms, etc.)","Displacement_status",NA,"idp",0,0,0,0,"mantika_label","Al Jabal Al Gharbi"
"dependent.var2384","9. Education-related expenditures (school fees, supplies, uniforms, etc.)","Displacement_status",NA,"returnee",0,0,0,0,"mantika_label","Al Jabal Al Gharbi"
"dependent.var726","9. Education-related expenditures (school fees, supplies, uniforms, etc.)","Displacement_status",NA,"returnee",0,0,0,0,"mantika_label","Derna"
"dependent.var1410","9. Education-related expenditures (school fees, supplies, uniforms, etc.)","Displacement_status",NA,"non_displaced",100,5.10213456924654,90,110,"mantika_label","Derna"
"dependent.var2385","9. Education-related expenditures (school fees, supplies, uniforms, etc.)","Displacement_status",NA,"idp",100,0,100,100,"mantika_label","Derna"
"dependent.var727","9. Education-related expenditures (school fees, supplies, uniforms, etc.)","Displacement_status",NA,"non_displaced",90,38.266009269349,15,165,"mantika_label","Azzawya"
"dependent.var1411","9. Education-related expenditures (school fees, supplies, uniforms, etc.)","Displacement_status",NA,"idp",100,12.7553364231164,75,125,"mantika_label","Azzawya"
"dependent.var2386","9. Education-related expenditures (school fees, supplies, uniforms, etc.)","Displacement_status",NA,"returnee",150,12.7553364231164,125,175,"mantika_label","Azzawya"
"dependent.var728","9. Education-related expenditures (school fees, supplies, uniforms, etc.)","Displacement_status",NA,"non_displaced",100,12.7553364231164,75,125,"mantika_label","Zwara"
"dependent.var1412","9. Education-related expenditures (school fees, supplies, uniforms, etc.)","Displacement_status",NA,"idp",0,25.5106728462327,-50,50,"mantika_label","Zwara"
"dependent.var2387","9. Education-related expenditures (school fees, supplies, uniforms, etc.)","Displacement_status",NA,"returnee",0,0,0,0,"mantika_label","Zwara"
"dependent.var729","9. Education-related expenditures (school fees, supplies, uniforms, etc.)","Displacement_status",NA,"non_displaced",0,0,0,0,"mantika_label","Murzuq"
"dependent.var1413","9. Education-related expenditures (school fees, supplies, uniforms, etc.)","Displacement_status",NA,"idp",0,0,0,0,"mantika_label","Murzuq"
"dependent.var2388","9. Education-related expenditures (school fees, supplies, uniforms, etc.)","Displacement_status",NA,"returnee",0,0,0,0,"mantika_label","Murzuq"
"dependent.var730","9. Education-related expenditures (school fees, supplies, uniforms, etc.)","Displacement_status",NA,"non_displaced",0,0,0,0,"mantika_label","Misrata"
"dependent.var1414","9. Education-related expenditures (school fees, supplies, uniforms, etc.)","Displacement_status",NA,"idp",0,0,0,0,"mantika_label","Misrata"
"dependent.var2389","9. Education-related expenditures (school fees, supplies, uniforms, etc.)","Displacement_status",NA,"returnee",0,0,0,0,"mantika_label","Misrata"
"dependent.var731","9. Education-related expenditures (school fees, supplies, uniforms, etc.)","Displacement_status",NA,"non_displaced",0,0,0,0,"mantika_label","Benghazi"
"dependent.var1415","9. Education-related expenditures (school fees, supplies, uniforms, etc.)","Displacement_status",NA,"idp",0,0,0,0,"mantika_label","Benghazi"
"dependent.var2390","9. Education-related expenditures (school fees, supplies, uniforms, etc.)","Displacement_status",NA,"returnee",0,0,0,0,"mantika_label","Benghazi"
"dependent.var732","9. Education-related expenditures (school fees, supplies, uniforms, etc.)","Displacement_status",NA,"non_displaced",0,6.37766821155818,-12.5,12.5,"mantika_label","Ubari"
"dependent.var1416","9. Education-related expenditures (school fees, supplies, uniforms, etc.)","Displacement_status",NA,"idp",0,0,0,0,"mantika_label","Ubari"
"dependent.var2391","9. Education-related expenditures (school fees, supplies, uniforms, etc.)","Displacement_status",NA,"returnee",0,0,0,0,"mantika_label","Ubari"
"dependent.var733","10. Transportation ","Displacement_status",NA,"idp",0,0,0,0,"mantika_label","Sebha"
"dependent.var1417","10. Transportation ","Displacement_status",NA,"non_displaced",0,0,0,0,"mantika_label","Sebha"
"dependent.var2392","10. Transportation ","Displacement_status",NA,"returnee",0,0,0,0,"mantika_label","Sebha"
"dependent.var734","10. Transportation ","Displacement_status",NA,"idp",0,0,0,0,"mantika_label","Aljufra"
"dependent.var1418","10. Transportation ","Displacement_status",NA,"non_displaced",0,0,0,0,"mantika_label","Aljufra"
"dependent.var735","10. Transportation ","Displacement_status",NA,"idp",0,0,0,0,"mantika_label","Tripoli"
"dependent.var1419","10. Transportation ","Displacement_status",NA,"non_displaced",0,0,0,0,"mantika_label","Tripoli"
"dependent.var2393","10. Transportation ","Displacement_status",NA,"returnee",0,0,0,0,"mantika_label","Tripoli"
"dependent.var736","10. Transportation ","Displacement_status",NA,"non_displaced",0,0,0,0,"mantika_label","Wadi Ashshati"
"dependent.var1420","10. Transportation ","Displacement_status",NA,"idp",0,0,0,0,"mantika_label","Wadi Ashshati"
"dependent.var2394","10. Transportation ","Displacement_status",NA,"returnee",0,0,0,0,"mantika_label","Wadi Ashshati"
"dependent.var737","10. Transportation ","Displacement_status",NA,"non_displaced",0,0,0,0,"mantika_label","Aljfara"
"dependent.var1421","10. Transportation ","Displacement_status",NA,"idp",0,0,0,0,"mantika_label","Aljfara"
"dependent.var2395","10. Transportation ","Displacement_status",NA,"returnee",0,0,0,0,"mantika_label","Aljfara"
"dependent.var738","10. Transportation ","Displacement_status",NA,"non_displaced",0,0,0,0,"mantika_label","Ejdabia"
"dependent.var1422","10. Transportation ","Displacement_status",NA,"idp",0,0,0,0,"mantika_label","Ejdabia"
"dependent.var2396","10. Transportation ","Displacement_status",NA,"returnee",0,0,0,0,"mantika_label","Ejdabia"
"dependent.var739","10. Transportation ","Displacement_status",NA,"idp",0,0,0,0,"mantika_label","Alkufra"
"dependent.var1423","10. Transportation ","Displacement_status",NA,"non_displaced",0,0,0,0,"mantika_label","Alkufra"
"dependent.var2397","10. Transportation ","Displacement_status",NA,"returnee",0,0,0,0,"mantika_label","Alkufra"
"dependent.var740","10. Transportation ","Displacement_status",NA,"non_displaced",0,0,0,0,"mantika_label","Sirt"
"dependent.var1424","10. Transportation ","Displacement_status",NA,"returnee",0,0,0,0,"mantika_label","Sirt"
"dependent.var2398","10. Transportation ","Displacement_status",NA,"idp",0,0,0,0,"mantika_label","Sirt"
"dependent.var741","10. Transportation ","Displacement_status",NA,"non_displaced",0,0,0,0,"mantika_label","Ghat"
"dependent.var1425","10. Transportation ","Displacement_status",NA,"idp",0,0,0,0,"mantika_label","Ghat"
"dependent.var2399","10. Transportation ","Displacement_status",NA,"returnee",0,0,0,0,"mantika_label","Ghat"
"dependent.var742","10. Transportation ","Displacement_status",NA,"non_displaced",0,0,0,0,"mantika_label","Al Jabal Al Gharbi"
"dependent.var1426","10. Transportation ","Displacement_status",NA,"idp",0,0,0,0,"mantika_label","Al Jabal Al Gharbi"
"dependent.var2400","10. Transportation ","Displacement_status",NA,"returnee",0,0,0,0,"mantika_label","Al Jabal Al Gharbi"
"dependent.var743","10. Transportation ","Displacement_status",NA,"returnee",50,0,50,50,"mantika_label","Derna"
"dependent.var1427","10. Transportation ","Displacement_status",NA,"non_displaced",0,10.2042691384931,-20,20,"mantika_label","Derna"
"dependent.var2401","10. Transportation ","Displacement_status",NA,"idp",0,7.65320185386981,-15,15,"mantika_label","Derna"
"dependent.var744","10. Transportation ","Displacement_status",NA,"non_displaced",0,7.65320185386981,-15,15,"mantika_label","Azzawya"
"dependent.var1428","10. Transportation ","Displacement_status",NA,"idp",0,0,0,0,"mantika_label","Azzawya"
"dependent.var2402","10. Transportation ","Displacement_status",NA,"returnee",0,12.7553364231164,-25,25,"mantika_label","Azzawya"
"dependent.var745","10. Transportation ","Displacement_status",NA,"non_displaced",0,0,0,0,"mantika_label","Zwara"
"dependent.var1429","10. Transportation ","Displacement_status",NA,"idp",0,0,0,0,"mantika_label","Zwara"
"dependent.var2403","10. Transportation ","Displacement_status",NA,"returnee",0,0,0,0,"mantika_label","Zwara"
"dependent.var746","10. Transportation ","Displacement_status",NA,"non_displaced",0,0,0,0,"mantika_label","Murzuq"
"dependent.var1430","10. Transportation ","Displacement_status",NA,"idp",0,0,0,0,"mantika_label","Murzuq"
"dependent.var2404","10. Transportation ","Displacement_status",NA,"returnee",0,0,0,0,"mantika_label","Murzuq"
"dependent.var747","10. Transportation ","Displacement_status",NA,"non_displaced",0,0,0,0,"mantika_label","Misrata"
"dependent.var1431","10. Transportation ","Displacement_status",NA,"idp",0,0,0,0,"mantika_label","Misrata"
"dependent.var2405","10. Transportation ","Displacement_status",NA,"returnee",0,0,0,0,"mantika_label","Misrata"
"dependent.var748","10. Transportation ","Displacement_status",NA,"returnee",0,0,0,0,"mantika_label","Benghazi"
"dependent.var1432","10. Transportation ","Displacement_status",NA,"idp",0,0,0,0,"mantika_label","Benghazi"
"dependent.var2406","10. Transportation ","Displacement_status",NA,"non_displaced",0,0,0,0,"mantika_label","Benghazi"
"dependent.var749","10. Transportation ","Displacement_status",NA,"non_displaced",0,0,0,0,"mantika_label","Ubari"
"dependent.var1433","10. Transportation ","Displacement_status",NA,"idp",0,0,0,0,"mantika_label","Ubari"
"dependent.var2407","10. Transportation ","Displacement_status",NA,"returnee",0,0,0,0,"mantika_label","Ubari"
"dependent.var750","11. Mobile phone credit","Displacement_status",NA,"idp",50,2.55106728462327,45,55,"mantika_label","Sebha"
"dependent.var1434","11. Mobile phone credit","Displacement_status",NA,"non_displaced",50,2.55106728462327,45,55,"mantika_label","Sebha"
"dependent.var2408","11. Mobile phone credit","Displacement_status",NA,"returnee",50,2.55106728462327,45,55,"mantika_label","Sebha"
"dependent.var751","11. Mobile phone credit","Displacement_status",NA,"idp",35,0,35,35,"mantika_label","Aljufra"
"dependent.var1435","11. Mobile phone credit","Displacement_status",NA,"non_displaced",35,0,35,35,"mantika_label","Aljufra"
"dependent.var752","11. Mobile phone credit","Displacement_status",NA,"idp",50,6.37766821155818,37.5,62.5,"mantika_label","Tripoli"
"dependent.var1436","11. Mobile phone credit","Displacement_status",NA,"non_displaced",50,2.55106728462327,45,55,"mantika_label","Tripoli"
"dependent.var2409","11. Mobile phone credit","Displacement_status",NA,"returnee",0,0,0,0,"mantika_label","Tripoli"
"dependent.var753","11. Mobile phone credit","Displacement_status",NA,"non_displaced",100,6.37766821155818,87.5,112.5,"mantika_label","Wadi Ashshati"
"dependent.var1437","11. Mobile phone credit","Displacement_status",NA,"idp",50,5.10213456924654,40,60,"mantika_label","Wadi Ashshati"
"dependent.var2410","11. Mobile phone credit","Displacement_status",NA,"returnee",125,12.7553364231164,100,150,"mantika_label","Wadi Ashshati"
"dependent.var754","11. Mobile phone credit","Displacement_status",NA,"non_displaced",35,1.27553364231164,32.5,37.5,"mantika_label","Aljfara"
"dependent.var1438","11. Mobile phone credit","Displacement_status",NA,"idp",35,1.27553364231164,32.5,37.5,"mantika_label","Aljfara"
"dependent.var2411","11. Mobile phone credit","Displacement_status",NA,"returnee",35,5.10213456924654,25,45,"mantika_label","Aljfara"
"dependent.var755","11. Mobile phone credit","Displacement_status",NA,"non_displaced",40,3.82660092693491,32.5,47.5,"mantika_label","Ejdabia"
"dependent.var1439","11. Mobile phone credit","Displacement_status",NA,"idp",30,2.55106728462327,25,35,"mantika_label","Ejdabia"
"dependent.var2412","11. Mobile phone credit","Displacement_status",NA,"returnee",30,7.65320185386981,15,45,"mantika_label","Ejdabia"
"dependent.var756","11. Mobile phone credit","Displacement_status",NA,"idp",50,0,50,50,"mantika_label","Alkufra"
"dependent.var1440","11. Mobile phone credit","Displacement_status",NA,"non_displaced",60,5.10213456924654,50,70,"mantika_label","Alkufra"
"dependent.var2413","11. Mobile phone credit","Displacement_status",NA,"returnee",80,10.2042691384931,60,100,"mantika_label","Alkufra"
"dependent.var757","11. Mobile phone credit","Displacement_status",NA,"non_displaced",30,5.61234802617119,19,41,"mantika_label","Sirt"
"dependent.var1441","11. Mobile phone credit","Displacement_status",NA,"returnee",20,2.55106728462327,15,25,"mantika_label","Sirt"
"dependent.var2414","11. Mobile phone credit","Displacement_status",NA,"idp",20,5.10213456924654,10,30,"mantika_label","Sirt"
"dependent.var758","11. Mobile phone credit","Displacement_status",NA,"non_displaced",60,5.10213456924654,50,70,"mantika_label","Ghat"
"dependent.var1442","11. Mobile phone credit","Displacement_status",NA,"idp",50,5.10213456924654,40,60,"mantika_label","Ghat"
"dependent.var2415","11. Mobile phone credit","Displacement_status",NA,"returnee",30,7.65320185386981,15,45,"mantika_label","Ghat"
"dependent.var759","11. Mobile phone credit","Displacement_status",NA,"non_displaced",50,1.27553364231164,47.5,52.5,"mantika_label","Al Jabal Al Gharbi"
"dependent.var1443","11. Mobile phone credit","Displacement_status",NA,"idp",40,1.27553364231164,37.5,42.5,"mantika_label","Al Jabal Al Gharbi"
"dependent.var2416","11. Mobile phone credit","Displacement_status",NA,"returnee",40,2.55106728462327,35,45,"mantika_label","Al Jabal Al Gharbi"
"dependent.var760","11. Mobile phone credit","Displacement_status",NA,"returnee",40,3.82660092693491,32.5,47.5,"mantika_label","Derna"
"dependent.var1444","11. Mobile phone credit","Displacement_status",NA,"non_displaced",40,0,40,40,"mantika_label","Derna"
"dependent.var2417","11. Mobile phone credit","Displacement_status",NA,"idp",40,0,40,40,"mantika_label","Derna"
"dependent.var761","11. Mobile phone credit","Displacement_status",NA,"non_displaced",50,0,50,50,"mantika_label","Azzawya"
"dependent.var1445","11. Mobile phone credit","Displacement_status",NA,"idp",50,2.55106728462327,45,55,"mantika_label","Azzawya"
"dependent.var2418","11. Mobile phone credit","Displacement_status",NA,"returnee",50,2.55106728462327,45,55,"mantika_label","Azzawya"
"dependent.var762","11. Mobile phone credit","Displacement_status",NA,"non_displaced",50,3.82660092693491,42.5,57.5,"mantika_label","Zwara"
"dependent.var1446","11. Mobile phone credit","Displacement_status",NA,"idp",50,0.765320185386981,48.5,51.5,"mantika_label","Zwara"
"dependent.var2419","11. Mobile phone credit","Displacement_status",NA,"returnee",30,2.55106728462327,25,35,"mantika_label","Zwara"
"dependent.var763","11. Mobile phone credit","Displacement_status",NA,"non_displaced",50,0,50,50,"mantika_label","Murzuq"
"dependent.var1447","11. Mobile phone credit","Displacement_status",NA,"idp",50,0,50,50,"mantika_label","Murzuq"
"dependent.var2420","11. Mobile phone credit","Displacement_status",NA,"returnee",75,12.7553364231164,50,100,"mantika_label","Murzuq"
"dependent.var764","11. Mobile phone credit","Displacement_status",NA,"non_displaced",75,3.82660092693491,67.5,82.5,"mantika_label","Misrata"
"dependent.var1448","11. Mobile phone credit","Displacement_status",NA,"idp",60,3.82660092693491,52.5,67.5,"mantika_label","Misrata"
"dependent.var2421","11. Mobile phone credit","Displacement_status",NA,"returnee",50,15.3064037077396,20,80,"mantika_label","Misrata"
"dependent.var765","11. Mobile phone credit","Displacement_status",NA,"returnee",80,7.65320185386981,65,95,"mantika_label","Benghazi"
"dependent.var1449","11. Mobile phone credit","Displacement_status",NA,"idp",60,7.65320185386981,45,75,"mantika_label","Benghazi"
"dependent.var2422","11. Mobile phone credit","Displacement_status",NA,"non_displaced",80,10.2042691384931,60,100,"mantika_label","Benghazi"
"dependent.var766","11. Mobile phone credit","Displacement_status",NA,"non_displaced",50,2.55106728462327,45,55,"mantika_label","Ubari"
"dependent.var1450","11. Mobile phone credit","Displacement_status",NA,"idp",50,0,50,50,"mantika_label","Ubari"
"dependent.var2423","11. Mobile phone credit","Displacement_status",NA,"returnee",35,2.55106728462327,30,40,"mantika_label","Ubari"
"dependent.var767","12. Productive assets (items used to help generate income, such as sewing machines, tools, etc.)","Displacement_status",NA,"idp",0,0,0,0,"mantika_label","Sebha"
"dependent.var1451","12. Productive assets (items used to help generate income, such as sewing machines, tools, etc.)","Displacement_status",NA,"non_displaced",0,0,0,0,"mantika_label","Sebha"
"dependent.var2424","12. Productive assets (items used to help generate income, such as sewing machines, tools, etc.)","Displacement_status",NA,"returnee",0,0,0,0,"mantika_label","Sebha"
"dependent.var768","12. Productive assets (items used to help generate income, such as sewing machines, tools, etc.)","Displacement_status",NA,"idp",0,0,0,0,"mantika_label","Aljufra"
"dependent.var1452","12. Productive assets (items used to help generate income, such as sewing machines, tools, etc.)","Displacement_status",NA,"non_displaced",0,0,0,0,"mantika_label","Aljufra"
"dependent.var769","12. Productive assets (items used to help generate income, such as sewing machines, tools, etc.)","Displacement_status",NA,"idp",0,0,0,0,"mantika_label","Tripoli"
"dependent.var1453","12. Productive assets (items used to help generate income, such as sewing machines, tools, etc.)","Displacement_status",NA,"non_displaced",0,0,0,0,"mantika_label","Tripoli"
"dependent.var2425","12. Productive assets (items used to help generate income, such as sewing machines, tools, etc.)","Displacement_status",NA,"returnee",0,0,0,0,"mantika_label","Tripoli"
"dependent.var770","12. Productive assets (items used to help generate income, such as sewing machines, tools, etc.)","Displacement_status",NA,"non_displaced",0,0,0,0,"mantika_label","Wadi Ashshati"
"dependent.var1454","12. Productive assets (items used to help generate income, such as sewing machines, tools, etc.)","Displacement_status",NA,"idp",0,0,0,0,"mantika_label","Wadi Ashshati"
"dependent.var2426","12. Productive assets (items used to help generate income, such as sewing machines, tools, etc.)","Displacement_status",NA,"returnee",0,0,0,0,"mantika_label","Wadi Ashshati"
"dependent.var771","12. Productive assets (items used to help generate income, such as sewing machines, tools, etc.)","Displacement_status",NA,"non_displaced",0,0,0,0,"mantika_label","Aljfara"
"dependent.var1455","12. Productive assets (items used to help generate income, such as sewing machines, tools, etc.)","Displacement_status",NA,"idp",0,0,0,0,"mantika_label","Aljfara"
"dependent.var2427","12. Productive assets (items used to help generate income, such as sewing machines, tools, etc.)","Displacement_status",NA,"returnee",0,0,0,0,"mantika_label","Aljfara"
"dependent.var772","12. Productive assets (items used to help generate income, such as sewing machines, tools, etc.)","Displacement_status",NA,"non_displaced",0,0,0,0,"mantika_label","Ejdabia"
"dependent.var1456","12. Productive assets (items used to help generate income, such as sewing machines, tools, etc.)","Displacement_status",NA,"idp",0,0,0,0,"mantika_label","Ejdabia"
"dependent.var2428","12. Productive assets (items used to help generate income, such as sewing machines, tools, etc.)","Displacement_status",NA,"returnee",0,0,0,0,"mantika_label","Ejdabia"
"dependent.var773","12. Productive assets (items used to help generate income, such as sewing machines, tools, etc.)","Displacement_status",NA,"idp",0,0,0,0,"mantika_label","Alkufra"
"dependent.var1457","12. Productive assets (items used to help generate income, such as sewing machines, tools, etc.)","Displacement_status",NA,"non_displaced",0,0,0,0,"mantika_label","Alkufra"
"dependent.var2429","12. Productive assets (items used to help generate income, such as sewing machines, tools, etc.)","Displacement_status",NA,"returnee",0,0,0,0,"mantika_label","Alkufra"
"dependent.var774","12. Productive assets (items used to help generate income, such as sewing machines, tools, etc.)","Displacement_status",NA,"non_displaced",0,0,0,0,"mantika_label","Sirt"
"dependent.var1458","12. Productive assets (items used to help generate income, such as sewing machines, tools, etc.)","Displacement_status",NA,"returnee",0,0,0,0,"mantika_label","Sirt"
"dependent.var2430","12. Productive assets (items used to help generate income, such as sewing machines, tools, etc.)","Displacement_status",NA,"idp",0,0,0,0,"mantika_label","Sirt"
"dependent.var775","12. Productive assets (items used to help generate income, such as sewing machines, tools, etc.)","Displacement_status",NA,"non_displaced",0,0,0,0,"mantika_label","Ghat"
"dependent.var1459","12. Productive assets (items used to help generate income, such as sewing machines, tools, etc.)","Displacement_status",NA,"idp",0,0,0,0,"mantika_label","Ghat"
"dependent.var2431","12. Productive assets (items used to help generate income, such as sewing machines, tools, etc.)","Displacement_status",NA,"returnee",0,0,0,0,"mantika_label","Ghat"
"dependent.var776","12. Productive assets (items used to help generate income, such as sewing machines, tools, etc.)","Displacement_status",NA,"non_displaced",0,0,0,0,"mantika_label","Al Jabal Al Gharbi"
"dependent.var1460","12. Productive assets (items used to help generate income, such as sewing machines, tools, etc.)","Displacement_status",NA,"idp",0,0,0,0,"mantika_label","Al Jabal Al Gharbi"
"dependent.var2432","12. Productive assets (items used to help generate income, such as sewing machines, tools, etc.)","Displacement_status",NA,"returnee",0,0,0,0,"mantika_label","Al Jabal Al Gharbi"
"dependent.var777","12. Productive assets (items used to help generate income, such as sewing machines, tools, etc.)","Displacement_status",NA,"returnee",0,0,0,0,"mantika_label","Derna"
"dependent.var1461","12. Productive assets (items used to help generate income, such as sewing machines, tools, etc.)","Displacement_status",NA,"non_displaced",0,0,0,0,"mantika_label","Derna"
"dependent.var2433","12. Productive assets (items used to help generate income, such as sewing machines, tools, etc.)","Displacement_status",NA,"idp",0,0,0,0,"mantika_label","Derna"
"dependent.var778","12. Productive assets (items used to help generate income, such as sewing machines, tools, etc.)","Displacement_status",NA,"non_displaced",0,0,0,0,"mantika_label","Azzawya"
"dependent.var1462","12. Productive assets (items used to help generate income, such as sewing machines, tools, etc.)","Displacement_status",NA,"idp",0,0,0,0,"mantika_label","Azzawya"
"dependent.var2434","12. Productive assets (items used to help generate income, such as sewing machines, tools, etc.)","Displacement_status",NA,"returnee",0,0,0,0,"mantika_label","Azzawya"
"dependent.var779","12. Productive assets (items used to help generate income, such as sewing machines, tools, etc.)","Displacement_status",NA,"non_displaced",0,0,0,0,"mantika_label","Zwara"
