"","dependent.var","independent.var","dependent.var.value","independent.var.value","numbers","se","min","max","repeat.var","repeat.var.value","p.value"
"512","fcs_category","MSNA year","borderline","2019",0.0346389877028368,NA,0.0267412134011867,0.0425367620044868,NA,NA,9.75539490103714e-27
"612","fcs_category","MSNA year","poor","2019",0.008597116106444,NA,0.00468641349352712,0.0125078187193609,NA,NA,9.75539490103714e-27
"128","rcsi_category","MSNA year","high","2018",0.31885615228881,NA,0.277596906449252,0.360115398128368,NA,NA,1.9739180754893e-32
"214","rcsi_category","MSNA year","low","2018",0.351265918842838,NA,0.313647105838138,0.388884731847538,NA,NA,1.9739180754893e-32
"313","rcsi_category","MSNA year","medium","2018",0.329877928868352,NA,0.293520474711918,0.366235383024786,NA,NA,1.9739180754893e-32
"413","rcsi_category","MSNA year","high","2019",0.131498270505302,NA,0.111719815676426,0.151276725334178,NA,NA,1.9739180754893e-32
"513","rcsi_category","MSNA year","low","2019",0.620932300086763,NA,0.59257794290399,0.649286657269536,NA,NA,1.9739180754893e-32
"613","rcsi_category","MSNA year","medium","2019",0.247569429407935,NA,0.222173550742399,0.272965308073471,NA,NA,1.9739180754893e-32
"129","cash_coping","MSNA year","crisis","2018",0.654482535925983,NA,0.611569514054255,0.697395557797711,NA,NA,3.10382783609646e-05
"215","cash_coping","MSNA year","emergency","2018",0.106527990518309,NA,0.0803607275681568,0.132695253468461,NA,NA,3.10382783609646e-05
"314","cash_coping","MSNA year","stress","2018",0.238989473555708,NA,0.199153156833596,0.27882579027782,NA,NA,3.10382783609646e-05
"414","cash_coping","MSNA year","crisis","2019",0.754760473485791,NA,0.723990800201985,0.785530146769596,NA,NA,3.10382783609646e-05
"514","cash_coping","MSNA year","emergency","2019",0.0683517021252987,NA,0.0482393023634849,0.0884641018871125,NA,NA,3.10382783609646e-05
"614","cash_coping","MSNA year","stress","2019",0.176887824388911,NA,0.150499846904496,0.203275801873325,NA,NA,3.10382783609646e-05
"dependent.var21","1. Permanent job with annual/monthly/weekly wage","MSNA year",NA,"2019",1.00011730487914,NA,0.957348092094202,1.04288651766408,NA,NA,6.87462723616252e-12
"dependent.var111","1. Permanent job with annual/monthly/weekly wage","MSNA year",NA,"2018",1.33806037776399,NA,1.25164148077582,1.42447927475215,NA,NA,6.87462723616252e-12
"dependent.var22","2. Temporary job with weekly/daily/monthly wage","MSNA year",NA,"2019",0.0998192707593268,NA,0.0818519566629046,0.117786584855749,NA,NA,0.200047972922908
"dependent.var112","2. Temporary job with weekly/daily/monthly wage","MSNA year",NA,"2018",0.123503995031484,NA,0.0920501082393528,0.154957881823615,NA,NA,0.200047972922908
"dependent.var23","3. Daily labour","MSNA year",NA,"2019",0.0944396828315992,NA,0.0760616134584368,0.112817752204762,NA,NA,0.00745959833885805
"dependent.var113","3. Daily labour","MSNA year",NA,"2018",0.142157082793052,NA,0.11243296239996,0.171881203186144,NA,NA,0.00745959833885805
"dependent.var24","4. Permanent job (government payroll) without regular attendance","MSNA year",NA,"2019",0.178184331205464,NA,0.155206632475111,0.201162029935817,NA,NA,0.0746276448729224
"dependent.var114","4. Permanent job (government payroll) without regular attendance","MSNA year",NA,"2018",0.222179689177656,NA,0.179623453901248,0.264735924454064,NA,NA,0.0746276448729224
"dependent.var25","1. Cash","MSNA year",NA,"2019",53.9768910203683,NA,52.0867470900447,55.867034950692,NA,NA,2.62123366279572e-17
"dependent.var115","1. Cash","MSNA year",NA,"2018",42.237450778447,NA,40.2903796368959,44.1845219199981,NA,NA,2.62123366279572e-17
"130","Did your household face any challenges obtaining enough money to meet its needs over the last 30 days?","MSNA year","Don't know","2018",0.00759957773041857,NA,0.00198868497737408,0.0132104704834631,NA,NA,1.56589576953757e-23
"216","Did your household face any challenges obtaining enough money to meet its needs over the last 30 days?","MSNA year","Prefer not to answer","2018",0.0138547407223027,NA,0.00535552168978148,0.022353959754824,NA,NA,1.56589576953757e-23
"315","Did your household face any challenges obtaining enough money to meet its needs over the last 30 days?","MSNA year","No","2018",0.350859281686468,NA,0.312168075935444,0.389550487437493,NA,NA,1.56589576953757e-23
"415","Did your household face any challenges obtaining enough money to meet its needs over the last 30 days?","MSNA year","Yes","2018",0.62768639986081,NA,0.588782537662792,0.666590262058829,NA,NA,1.56589576953757e-23
"515","Did your household face any challenges obtaining enough money to meet its needs over the last 30 days?","MSNA year","Don't know","2019",0.00695543569121925,NA,0.000837617944994757,0.0130732534374437,NA,NA,1.56589576953757e-23
"615","Did your household face any challenges obtaining enough money to meet its needs over the last 30 days?","MSNA year","Prefer not to answer","2019",0.00400185223238054,NA,0.000940578305206098,0.00706312615955497,NA,NA,1.56589576953757e-23
"712","Did your household face any challenges obtaining enough money to meet its needs over the last 30 days?","MSNA year","No","2019",0.563946701372512,NA,0.535959213301003,0.591934189444021,NA,NA,1.56589576953757e-23
"812","Did your household face any challenges obtaining enough money to meet its needs over the last 30 days?","MSNA year","Yes","2019",0.425096010703888,NA,0.397370893928296,0.45282112747948,NA,NA,1.56589576953757e-23
"134","What was the payment modality most commonly used by your household in the past 30 days?","MSNA year","Bank transfers","2018",0.0235672468815107,NA,0.0166364091060278,0.0304980846569936,NA,NA,2.4877308636009e-13
"217","What was the payment modality most commonly used by your household in the past 30 days?","MSNA year","Cash (LYD)","2018",0.617796685997623,NA,0.580116466613508,0.655476905381739,NA,NA,2.4877308636009e-13
"316","What was the payment modality most commonly used by your household in the past 30 days?","MSNA year","Cash (foreign/non-LYD)","2018",0.00539583705283369,NA,-0.00316904109985715,0.0139607152055245,NA,NA,2.4877308636009e-13
"416","What was the payment modality most commonly used by your household in the past 30 days?","MSNA year","Cheques ","2018",0.202916113490737,NA,0.177141846264015,0.228690380717459,NA,NA,2.4877308636009e-13
"516","What was the payment modality most commonly used by your household in the past 30 days?","MSNA year","Credit or debit card","2018",0.119737610390097,NA,0.0891470764182537,0.15032814436194,NA,NA,2.4877308636009e-13
"616","What was the payment modality most commonly used by your household in the past 30 days?","MSNA year","dk","2018",0.00804653625207639,NA,-0.0018989120401229,0.0179919845442757,NA,NA,2.4877308636009e-13
"713","What was the payment modality most commonly used by your household in the past 30 days?","MSNA year","dwta","2018",0.00605007963838993,NA,0.000235878547495199,0.0118642807292847,NA,NA,2.4877308636009e-13
"813","What was the payment modality most commonly used by your household in the past 30 days?","MSNA year","Mobile money","2018",0.00685371177494542,NA,0.00172869507084603,0.0119787284790448,NA,NA,2.4877308636009e-13
"98","What was the payment modality most commonly used by your household in the past 30 days?","MSNA year","Other (specify)","2018",0.00793455947149847,NA,-0.0025639810228328,0.0184330999658297,NA,NA,2.4877308636009e-13
"107","What was the payment modality most commonly used by your household in the past 30 days?","MSNA year","Vouchers","2018",0.00170161905028806,NA,0.000553425914971198,0.00284981218560493,NA,NA,2.4877308636009e-13
"1111","What was the payment modality most commonly used by your household in the past 30 days?","MSNA year","Bank transfers","2019",0.0187715591012938,NA,0.0116964343507666,0.0258466838518209,NA,NA,2.4877308636009e-13
"1210","What was the payment modality most commonly used by your household in the past 30 days?","MSNA year","Cash (LYD)","2019",0.689654123041327,NA,0.664483630217647,0.714824615865007,NA,NA,2.4877308636009e-13
"135","What was the payment modality most commonly used by your household in the past 30 days?","MSNA year","Cash (foreign/non-LYD)","2019",0.0158707076086957,NA,0.00752067680038632,0.0242207384170051,NA,NA,2.4877308636009e-13
"144","What was the payment modality most commonly used by your household in the past 30 days?","MSNA year","Cheques ","2019",0.212642411966677,NA,0.193043484861438,0.232241339071916,NA,NA,2.4877308636009e-13
"151","What was the payment modality most commonly used by your household in the past 30 days?","MSNA year","Credit or debit card","2019",0.0118690938074817,NA,0.00468650060894945,0.019051687006014,NA,NA,2.4877308636009e-13
"161","What was the payment modality most commonly used by your household in the past 30 days?","MSNA year","Mobile money","2019",0.00920076417891885,NA,0.00323890222968413,0.0151626261281536,NA,NA,2.4877308636009e-13
"171","What was the payment modality most commonly used by your household in the past 30 days?","MSNA year","Other (specify)","2019",0.000728557657245334,NA,-0.000659073102866724,0.00211618841735739,NA,NA,2.4877308636009e-13
"181","What was the payment modality most commonly used by your household in the past 30 days?","MSNA year","Prepaid or gift card","2019",0.0403431416031789,NA,0.026697290548385,0.0539889926579728,NA,NA,2.4877308636009e-13
"191","What was the payment modality most commonly used by your household in the past 30 days?","MSNA year","Vouchers","2019",0.000919641035182222,NA,-0.000476442390856593,0.00231572446122104,NA,NA,2.4877308636009e-13
"136","In the last 30 days, did anyone in your household face any barriers to regularly purchasing specific items on the market?","MSNA year","No, no barrier faced when purchasing market items","2018",0.575442116785553,NA,0.535873171245982,0.615011062325124,NA,NA,NA
"218","In the last 30 days, did anyone in your household face any barriers to regularly purchasing specific items on the market?","MSNA year","No, no barrier faced when purchasing market items","2019",0.549865360068597,NA,0.521329700535207,0.578401019601988,NA,NA,NA
"317","In the last 30 days, did anyone in your household face any barriers to regularly purchasing specific items on the market?","MSNA year","Yes, some items are too expensive","2018",0.349600818178144,NA,0.311525832791478,0.38767580356481,NA,NA,NA
"417","In the last 30 days, did anyone in your household face any barriers to regularly purchasing specific items on the market?","MSNA year","Yes, some items are too expensive","2019",0.370586657935886,NA,0.343224444078054,0.397948871793718,NA,NA,NA
"517","In the last 30 days, did anyone in your household face any barriers to regularly purchasing specific items on the market?","MSNA year","Yes, some items are not available","2018",0.0683675641724205,NA,0.0490016997096006,0.0877334286352404,NA,NA,NA
"617","In the last 30 days, did anyone in your household face any barriers to regularly purchasing specific items on the market?","MSNA year","Yes, some items are not available","2019",0.0931314306172762,NA,0.0794378260340856,0.106825035200467,NA,NA,NA
"714","In the last 30 days, did anyone in your household face any barriers to regularly purchasing specific items on the market?","MSNA year","Yes, we have no means of payment (e.g., not enough hard cash, vendors do not accept prepaid cards)","2018",0.11698655296763,NA,0.0890342693523185,0.144938836582941,NA,NA,NA
"814","In the last 30 days, did anyone in your household face any barriers to regularly purchasing specific items on the market?","MSNA year","Yes, we have no means of payment (e.g., not enough hard cash, vendors do not accept prepaid cards)","2019",0.130046468350894,NA,0.113684912856398,0.14640802384539,NA,NA,NA
"99","In the last 30 days, did anyone in your household face any barriers to regularly purchasing specific items on the market?","MSNA year","Other (specify)","2018",0.000507790344958259,NA,1.77928064749713e-05,0.000997787883441547,NA,NA,NA
"108","In the last 30 days, did anyone in your household face any barriers to regularly purchasing specific items on the market?","MSNA year","Other (specify)","2019",0.00527535739779282,NA,0.000559981780036316,0.00999073301554932,NA,NA,NA
"1112","In the last 30 days, did anyone in your household face any barriers to regularly purchasing specific items on the market?","MSNA year","Don't know","2018",0.000630852131962626,NA,0,0.00160688112304549,NA,NA,NA
"1211","In the last 30 days, did anyone in your household face any barriers to regularly purchasing specific items on the market?","MSNA year","Don't know","2019",0.0026171217439086,NA,0,0.0066125020553896,NA,NA,NA
"137","In the last 30 days, did anyone in your household face any barriers to regularly purchasing specific items on the market?","MSNA year","Prefer not to answer","2018",0.010228152908091,NA,0.000648973569678264,0.0198073322465036,NA,NA,NA
"145","In the last 30 days, did anyone in your household face any barriers to regularly purchasing specific items on the market?","MSNA year","Prefer not to answer","2019",2.19933160119491e-06,NA,0,6.51262385625218e-06,NA,NA,NA
"138","What type of shelter does your household live in?","MSNA year","Apartment","2018",0.278975252089732,NA,0.243038723854022,0.314911780325443,NA,NA,0.0209654826368447
"219","What type of shelter does your household live in?","MSNA year","Camp or informal settlement for displaced persons","2018",0.00109771282393666,NA,2.95885092350089e-06,0.00219246679694981,NA,NA,0.0209654826368447
"318","What type of shelter does your household live in?","MSNA year","Prefer not to answer","2018",0.000599470341478201,NA,-0.000183059502392077,0.00138200018534848,NA,NA,0.0209654826368447
"418","What type of shelter does your household live in?","MSNA year","Hotel","2018",1.29189546893219e-05,NA,-5.0173072122887e-06,3.08552165909325e-05,NA,NA,0.0209654826368447
"518","What type of shelter does your household live in?","MSNA year","House","2018",0.705435043471627,NA,0.668934080654563,0.741936006288692,NA,NA,0.0209654826368447
"618","What type of shelter does your household live in?","MSNA year","Private building not usually used for shelter (basement, garage, store, warehouse, work site, etc.)","2018",0.00115172410812847,NA,-0.000278051123841105,0.00258149934009804,NA,NA,0.0209654826368447
"715","What type of shelter does your household live in?","MSNA year","Public building not usually used for shelter (school, mosque, etc.)","2018",0.00459760477305597,NA,-0.00383328903992393,0.0130284985860359,NA,NA,0.0209654826368447
"815","What type of shelter does your household live in?","MSNA year","Tent or caravan","2018",0.00034798115533203,NA,8.26990190085849e-05,0.000613263291655475,NA,NA,0.0209654826368447
"910","What type of shelter does your household live in?","MSNA year","Unfinished room(s)","2018",0.00778229228201991,NA,0.00241820858634201,0.0131463759776978,NA,NA,0.0209654826368447
"109","What type of shelter does your household live in?","MSNA year","Apartment","2019",0.240470812649865,NA,0.215147789210644,0.265793836089086,NA,NA,0.0209654826368447
"1113","What type of shelter does your household live in?","MSNA year","Camp or informal settlement for displaced persons","2019",3.86844591586991e-05,NA,-1.49834024110587e-05,9.2352320728457e-05,NA,NA,0.0209654826368447
"1212","What type of shelter does your household live in?","MSNA year","Connection house","2019",0.0025311452510154,NA,0.00156953454401463,0.00349275595801617,NA,NA,0.0209654826368447
"139","What type of shelter does your household live in?","MSNA year","Prefer not to answer","2019",0.00069820101366613,NA,-0.000670146571363129,0.00206654859869539,NA,NA,0.0209654826368447
"146","What type of shelter does your household live in?","MSNA year","Hotel","2019",0.000357381819244759,NA,-0.000343260640472047,0.00105802427896157,NA,NA,0.0209654826368447
"152","What type of shelter does your household live in?","MSNA year","House","2019",0.73862734040834,NA,0.712516787615036,0.764737893201644,NA,NA,0.0209654826368447
"162","What type of shelter does your household live in?","MSNA year","Other (specify)","2019",0.00242011096850939,NA,-0.000910787091206617,0.00575100902822541,NA,NA,0.0209654826368447
"172","What type of shelter does your household live in?","MSNA year","Private building not usually used for shelter (basement, garage, store, warehouse, work site, etc.)","2019",0.000861009267581557,NA,-0.000252172901579349,0.00197419143674246,NA,NA,0.0209654826368447
"182","What type of shelter does your household live in?","MSNA year","Public building not usually used for shelter (school, mosque, etc.)","2019",0.000646313656802095,NA,0.000232883808574096,0.00105974350503009,NA,NA,0.0209654826368447
"192","What type of shelter does your household live in?","MSNA year","Temporary shelter provided by INGO or local NGO","2019",4.43111115808231e-05,NA,-8.24792075634898e-06,9.68701439179953e-05,NA,NA,0.0209654826368447
"201","What type of shelter does your household live in?","MSNA year","Tent or caravan","2019",0.000152369670004846,NA,5.05803610883261e-05,0.000254158978921365,NA,NA,0.0209654826368447
"2110","What type of shelter does your household live in?","MSNA year","Unfinished room(s)","2019",0.0131523197242315,NA,0.00485085458930524,0.0214537848591578,NA,NA,0.0209654826368447
"140","How would you describe your household's occupancy status?","MSNA year","Don't know","2018",0.00192137413720368,NA,-0.000765981029983933,0.0046087293043913,NA,NA,3.35599337164484e-13
"220","How would you describe your household's occupancy status?","MSNA year","Prefer not to answer","2018",0.00180441709447904,NA,0.000146712485876847,0.00346212170308123,NA,NA,3.35599337164484e-13
"319","How would you describe your household's occupancy status?","MSNA year","Being hosted for free","2018",0.0313637578608319,NA,0.017500151206142,0.0452273645155218,NA,NA,3.35599337164484e-13
"419","How would you describe your household's occupancy status?","MSNA year","Housing provided by public authority","2018",0.00196709858451275,NA,-0.000526469688191587,0.00446066685721709,NA,NA,3.35599337164484e-13
"519","How would you describe your household's occupancy status?","MSNA year","Other (specify)","2018",0.00587854459350414,NA,0.000175630416835626,0.0115814587701727,NA,NA,3.35599337164484e-13
"619","How would you describe your household's occupancy status?","MSNA year","Ownership ","2018",0.807652531517957,NA,0.77802840009401,0.837276662941905,NA,NA,3.35599337164484e-13
"716","How would you describe your household's occupancy status?","MSNA year","Rental (with verbal agreement)","2018",0.0950891589736911,NA,0.0722933455999758,0.117884972347406,NA,NA,3.35599337164484e-13
"816","How would you describe your household's occupancy status?","MSNA year","Rental (with written contract)","2018",0.0514123712541695,NA,0.0365545196182477,0.0662702228900912,NA,NA,3.35599337164484e-13
"911","How would you describe your household's occupancy status?","MSNA year","Squatting (without consent of owner)","2018",0.00291074598365085,NA,0.000269392454369569,0.00555209951293213,NA,NA,3.35599337164484e-13
"1010","How would you describe your household's occupancy status?","MSNA year","Prefer not to answer","2019",0.000128391156332512,NA,-2.76095847426301e-05,0.000284391897407655,NA,NA,3.35599337164484e-13
"1114","How would you describe your household's occupancy status?","MSNA year","Being hosted for free","2019",0.0233435106255547,NA,0.0167929157339184,0.029894105517191,NA,NA,3.35599337164484e-13
"1213","How would you describe your household's occupancy status?","MSNA year","Housing provided by employer","2019",0.0021115988652287,NA,-0.00164643769488442,0.00586963542534183,NA,NA,3.35599337164484e-13
"1310","How would you describe your household's occupancy status?","MSNA year","Housing provided by public authority","2019",0.00893094534626148,NA,0.00385169040023741,0.0140102002922856,NA,NA,3.35599337164484e-13
"147","How would you describe your household's occupancy status?","MSNA year","Other (specify)","2019",0.00136976678699731,NA,-0.0010029103073338,0.00374244388132842,NA,NA,3.35599337164484e-13
"153","How would you describe your household's occupancy status?","MSNA year","Ownership ","2019",0.878569327913935,NA,0.862553698212037,0.894584957615834,NA,NA,3.35599337164484e-13
"163","How would you describe your household's occupancy status?","MSNA year","Rental (with verbal agreement)","2019",0.0360509310668652,NA,0.028617378170383,0.0434844839633473,NA,NA,3.35599337164484e-13
"173","How would you describe your household's occupancy status?","MSNA year","Rental (with written contract)","2019",0.0486146660369076,NA,0.0374763533060161,0.0597529787677992,NA,NA,3.35599337164484e-13
"183","How would you describe your household's occupancy status?","MSNA year","Squatting (without consent of owner)","2019",0.000880862201917022,NA,1.89740370989437e-05,0.0017427503667351,NA,NA,3.35599337164484e-13
"dependent.var26","Over the past 7 days, on average for how many hours per day has your household experienced power outages from the main network?","MSNA year",NA,"2019",7.04365582172746,NA,6.81251506670092,7.274796576754,NA,NA,0.391178417562378
"dependent.var116","Over the past 7 days, on average for how many hours per day has your household experienced power outages from the main network?","MSNA year",NA,"2018",7.18930249041631,NA,6.94973867181162,7.428866309021,NA,NA,0.391178417562378
"148","Does your household face any challenges accessing health care when you need it?","MSNA year","Don't know","2018",0.0107491463489082,NA,0.00162959960296656,0.0198686930948499,NA,NA,0.546234811608432
"221","Does your household face any challenges accessing health care when you need it?","MSNA year","Prefer not to answer","2018",0.000333552464364673,NA,-4.89776187513521e-06,0.000672002690604482,NA,NA,0.546234811608432
"320","Does your household face any challenges accessing health care when you need it?","MSNA year","No","2018",0.796497515964189,NA,0.765317933927239,0.827677098001138,NA,NA,0.546234811608432
"420","Does your household face any challenges accessing health care when you need it?","MSNA year","Yes","2018",0.192419785222538,NA,0.162089080230175,0.222750490214902,NA,NA,0.546234811608432
"520","Does your household face any challenges accessing health care when you need it?","MSNA year","Don't know","2019",0.0091911424095199,NA,0.00355387696165992,0.0148284078573799,NA,NA,0.546234811608432
"620","Does your household face any challenges accessing health care when you need it?","MSNA year","Prefer not to answer","2019",0.00147026872028819,NA,-0.000467718214258148,0.00340825565483453,NA,NA,0.546234811608432
"717","Does your household face any challenges accessing health care when you need it?","MSNA year","No","2019",0.743549621158215,NA,0.720142980174697,0.766956262141733,NA,NA,0.546234811608432
"817","Does your household face any challenges accessing health care when you need it?","MSNA year","Yes","2019",0.245788967711977,NA,0.22285754686282,0.268720388561134,NA,NA,0.546234811608432
"149","What are the main reasons why your household has limited or no access to healthcare?","MSNA year","Health facilities have been damaged or destroyed","2019",0.0774351111381542,NA,0.0496841641097592,0.105186058166549,NA,NA,NA
"222","What are the main reasons why your household has limited or no access to healthcare?","MSNA year","Distance to health facilities is too far","2019",0.125085836592793,NA,0.094096468014926,0.15607520517066,NA,NA,NA
"321","What are the main reasons why your household has limited or no access to healthcare?","MSNA year","Route to health facilities is unsafe ","2019",0.0316265799528138,NA,0.0148068126297565,0.0484463472758711,NA,NA,NA
"421","What are the main reasons why your household has limited or no access to healthcare?","MSNA year","Presence of explosive hazards","2019",0.00080883389744064,NA,0,0.00193321373574408,NA,NA,NA
"521","What are the main reasons why your household has limited or no access to healthcare?","MSNA year","No available health facilities that can accept new patients","2019",0.135804096523919,NA,0.101309332715493,0.170298860332345,NA,NA,NA
"621","What are the main reasons why your household has limited or no access to healthcare?","MSNA year","No/lack of money to pay for care","2019",0.372902099135619,NA,0.322512825721714,0.423291372549524,NA,NA,NA
"718","What are the main reasons why your household has limited or no access to healthcare?","MSNA year","Lack of means of transport to get to the healthcare facilities","2019",0.0170548403724749,NA,0.00716490416531478,0.026944776579635,NA,NA,NA
"818","What are the main reasons why your household has limited or no access to healthcare?","MSNA year","Lack of medical staff in general","2019",0.370844408902036,NA,0.322192521952811,0.419496295851262,NA,NA,NA
"912","What are the main reasons why your household has limited or no access to healthcare?","MSNA year","Lack of female medical staff in particular","2019",0.189270241178189,NA,0.148955443930566,0.229585038425813,NA,NA,NA
"1011","What are the main reasons why your household has limited or no access to healthcare?","MSNA year","Lack of private room(s) for receiving confidential care","2019",0.0408428423500964,NA,0.0204764218889791,0.0612092628112137,NA,NA,NA
"1115","What are the main reasons why your household has limited or no access to healthcare?","MSNA year","Lack of medicines","2019",0.428616054949181,NA,0.377905179871767,0.479326930026596,NA,NA,NA
"1214","What are the main reasons why your household has limited or no access to healthcare?","MSNA year","Lack of medical supplies","2019",0.295459599981839,NA,0.249528017036314,0.341391182927364,NA,NA,NA
"1311","What are the main reasons why your household has limited or no access to healthcare?","MSNA year","Lack of documentation","2019",0.00845188528277398,NA,0,0.0173446121642449,NA,NA,NA
"1410","What are the main reasons why your household has limited or no access to healthcare?","MSNA year","Discrimination","2019",0.0163619917091902,NA,0.00124339542242823,0.0314805879959522,NA,NA,NA
"154","What are the main reasons why your household has limited or no access to healthcare?","MSNA year","For females, denial of permission from family members to visit health facility","2019",0.000116256603470351,NA,0,0.000328863950985325,NA,NA,NA
"164","What are the main reasons why your household has limited or no access to healthcare?","MSNA year","For females, absence of male companion to accompany during visit to health facility","2019",0,NA,0,0,NA,NA,NA
"174","What are the main reasons why your household has limited or no access to healthcare?","MSNA year","Other (specify)","2019",0.00899602629835364,NA,0.0010255766509262,0.0169664759457811,NA,NA,NA
"184","What are the main reasons why your household has limited or no access to healthcare?","MSNA year","Don't know","2019",0,NA,0,0,NA,NA,NA
"193","What are the main reasons why your household has limited or no access to healthcare?","MSNA year","Prefer not to answer","2019",0.00490911602024326,NA,0,0.0144808545026186,NA,NA,NA
"150","Did your household receive humanitarian assistance during the previous 6 months?","MSNA year","Don't know","2018",0.0222892625311137,NA,0.0110292544630118,0.0335492705992156,NA,NA,1.91888350438096e-05
"223","Did your household receive humanitarian assistance during the previous 6 months?","MSNA year","Prefer not to answer","2018",0.0309326585062588,NA,0.0215225231178615,0.0403427938946561,NA,NA,1.91888350438096e-05
"322","Did your household receive humanitarian assistance during the previous 6 months?","MSNA year","No","2018",0.874928752416578,NA,0.85166845987181,0.898189044961345,NA,NA,1.91888350438096e-05
"422","Did your household receive humanitarian assistance during the previous 6 months?","MSNA year","Yes","2018",0.0718493265460497,NA,0.053058106477651,0.0906405466144484,NA,NA,1.91888350438096e-05
"522","Did your household receive humanitarian assistance during the previous 6 months?","MSNA year","Don't know","2019",0.00899257308733556,NA,0.00275835973768125,0.0152267864369899,NA,NA,1.91888350438096e-05
"622","Did your household receive humanitarian assistance during the previous 6 months?","MSNA year","Prefer not to answer","2019",0.00471934189291941,NA,-0.000764163156683131,0.010202846942522,NA,NA,1.91888350438096e-05
"719","Did your household receive humanitarian assistance during the previous 6 months?","MSNA year","No","2019",0.907334767508809,NA,0.892091335346792,0.922578199670826,NA,NA,1.91888350438096e-05
"819","Did your household receive humanitarian assistance during the previous 6 months?","MSNA year","Yes","2019",0.0789533175109364,NA,0.0658126545857038,0.092093980436169,NA,NA,1.91888350438096e-05
"155","Is your household aware of the presence of any explosive hazards in your mahalla?","MSNA year","Don't know","2018",0.149767394194472,NA,0.121861893633563,0.177672894755381,NA,NA,1.22318772589595e-09
"224","Is your household aware of the presence of any explosive hazards in your mahalla?","MSNA year","Prefer not to answer","2018",0.00659074810369638,NA,0.00173152546785076,0.011449970739542,NA,NA,1.22318772589595e-09
"323","Is your household aware of the presence of any explosive hazards in your mahalla?","MSNA year","No","2018",0.799621602247011,NA,0.769912780043905,0.829330424450117,NA,NA,1.22318772589595e-09
"423","Is your household aware of the presence of any explosive hazards in your mahalla?","MSNA year","Yes","2018",0.0440202554548202,NA,0.0329385427964993,0.055101968113141,NA,NA,1.22318772589595e-09
"523","Is your household aware of the presence of any explosive hazards in your mahalla?","MSNA year","Don't know","2019",0.0467140170060706,NA,0.0348166696027377,0.0586113644094035,NA,NA,1.22318772589595e-09
"623","Is your household aware of the presence of any explosive hazards in your mahalla?","MSNA year","Prefer not to answer","2019",0.00184889494591549,NA,0.000336659965410585,0.0033611299264204,NA,NA,1.22318772589595e-09
"720","Is your household aware of the presence of any explosive hazards in your mahalla?","MSNA year","No","2019",0.886877848427545,NA,0.869399174347277,0.904356522507812,NA,NA,1.22318772589595e-09
"820","Is your household aware of the presence of any explosive hazards in your mahalla?","MSNA year","Yes","2019",0.0645592396204691,NA,0.0512015231957812,0.077916956045157,NA,NA,1.22318772589595e-09
"156","Has any member of your household been harmed as a result of being exposed to an explosive hazard in the past?","MSNA year","Don't know","2018",0.0113276141293697,NA,0.00499956116690702,0.0176556670918325,NA,NA,1.22810737905524e-06
"225","Has any member of your household been harmed as a result of being exposed to an explosive hazard in the past?","MSNA year","Prefer not to answer","2018",0.022988760645875,NA,0.0139354264096858,0.0320420948820642,NA,NA,1.22810737905524e-06
"324","Has any member of your household been harmed as a result of being exposed to an explosive hazard in the past?","MSNA year","No","2018",0.94589087564884,NA,0.932409593769093,0.959372157528586,NA,NA,1.22810737905524e-06
"424","Has any member of your household been harmed as a result of being exposed to an explosive hazard in the past?","MSNA year","Yes","2018",0.0197927495759157,NA,0.0119898897361105,0.027595609415721,NA,NA,1.22810737905524e-06
"524","Has any member of your household been harmed as a result of being exposed to an explosive hazard in the past?","MSNA year","Prefer not to answer","2019",0.00313178000322797,NA,0.000760245953885161,0.00550331405257078,NA,NA,1.22810737905524e-06
"624","Has any member of your household been harmed as a result of being exposed to an explosive hazard in the past?","MSNA year","No","2019",0.961042621629075,NA,0.949362309966668,0.972722933291482,NA,NA,1.22810737905524e-06
"721","Has any member of your household been harmed as a result of being exposed to an explosive hazard in the past?","MSNA year","Yes","2019",0.0358255983676969,NA,0.0243666180427611,0.0472845786926327,NA,NA,1.22810737905524e-06
